Target,Function Target,Number of Alpha Carbons in Target,Distance,Reference
target_6LXC_ca,,175,1.0831004381019531,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_8FDY_ca,,138,1.0831897532226131,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7OXU_ca,,184,1.083381329048587,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7UVE_ca,,164,1.083403856313182,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_7VNH_ca,,158,1.0834792668693805,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7TGQ_ca,,160,1.083601050230455,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7U9D_ca,,134,1.0837325660561463,ref_Trichoplax_adhaerens_CRCL_3_filtered_Ca
target_8CKC_ca,,165,1.0837532683537088,ref_Danio_rerio_CRCL_9_filtered_Ca
target_7B39_ca,,175,1.0837625344860515,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7UVE_ca,,168,1.083810616534579,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7RL3_ca,,164,1.083887330827163,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_6VJ9_ca,,160,1.0839340958027317,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7AZW_ca,,180,1.0843736710034584,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_7MIC_ca,,165,1.0844208949007006,ref_Mus_musculus_CRCL_1_filtered_Ca
target_6LTK_ca,,154,1.084432388066524,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_6SLW_ca,,166,1.0844790059570166,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_8FDY_ca,,163,1.0845338395379134,ref_Ephydatia_muelleri_CRCL_2_filtered_Ca
target_8BS5_ca,,147,1.0845502297019574,ref_Acropora_millepora_CRCL_2_filtered_Ca
target_6XRO_ca,,141,1.0846397968786534,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_7ZFX_ca,,204,1.0848673599423289,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_6T2T_ca,,170,1.0849297361863433,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_6SLW_ca,,175,1.0851131088750094,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7RL3_ca,,141,1.0851282055828328,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_6V4E_ca,,161,1.0852047491858898,ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca
target_7JW6_ca,,179,1.0853135106404408,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_7PWT_ca,,184,1.0853781887987568,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7MFW_ca,,148,1.085525264996747,ref_Nematostella_vectensis_CRCL_2_filtered_Ca
target_6K80_ca,,167,1.0857412885588529,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_6VJ9_ca,,140,1.0857567583215657,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_7DCJ_ca,,150,1.0858201169340105,ref_Acropora_digitifera_CRCL_1_filtered_Ca
target_6T2T_ca,,166,1.085847883837079,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7ME4_ca,,138,1.0859086086543752,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7RL3_ca,,146,1.0859106541778292,ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca
target_7AZW_ca,,167,1.0859308851371998,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7KVX_ca,,194,1.0860825924816615,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_7U9D_ca,,164,1.0861530708985678,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_7MFW_ca,,150,1.0861579606597844,ref_Acropora_digitifera_CRCL_1_filtered_Ca
target_8GYN_ca,,154,1.0862349742014608,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_6XZV_ca,,176,1.0862667581328316,ref_Danio_rerio_CRCL_10_filtered_Ca
target_8FDY_ca,,167,1.0862868432281731,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_6QQ4_ca,,176,1.0863056591224542,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7BJS_ca,,172,1.0864994901629392,ref_Haliclona_tubifera_CRCL_4_filtered_Ca
target_6XZH_ca,,165,1.0865056394214985,ref_Danio_rerio_CRCL_9_filtered_Ca
target_6T2T_ca,,161,1.086653141874513,ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca
target_7AZW_ca,,168,1.0867211294368502,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_7CIX_ca,,144,1.0868245364947988,ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca
target_6XRO_ca,,153,1.0870117824557393,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7MFW_ca,,146,1.0870234127336809,ref_Danio_rerio_CRCL_7_filtered_Ca
target_6XZV_ca,,165,1.0870732959276903,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_6XZK_ca,,165,1.0871442447331532,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_6LTK_ca,,141,1.0871542348463972,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_8BS5_ca,,198,1.087206958180251,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_7CIV_ca,,145,1.0872208626747646,ref_Danio_rerio_CRCL_8_filtered_Ca
target_7O3S_ca,,167,1.0872705970819738,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_6VJ9_ca,,148,1.087349315641376,ref_Nematostella_vectensis_CRCL_2_filtered_Ca
target_8BS5_ca,,176,1.0875744707085435,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7KVX_ca,,133,1.0875756108194448,ref_Strongylocentrotus_purpuratus_CRCL_2_filtered_Ca
target_7CMR_ca,,174,1.0876644363364978,ref_Gallus_gallus_CRCL_7_all_Ca
target_6XRP_ca,,145,1.087752871632648,ref_Danio_rerio_CRCL_8_filtered_Ca
target_8FDY_ca,,164,1.08784521831312,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_8FDY_ca,,172,1.0878463922113335,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_6VJ8_ca,,174,1.0878641015532011,ref_Gallus_gallus_CRCL_7_all_Ca
target_7ZHH_ca,,176,1.087881834641988,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7PRX_ca,,184,1.0878949643887257,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_6V4H_ca,,139,1.0879076783419357,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_7RL3_ca,,147,1.0879401964383864,ref_Acropora_millepora_CRCL_2_filtered_Ca
target_7O3S_ca,,172,1.0880158944923406,ref_Haliclona_tubifera_CRCL_4_filtered_Ca
target_8BS5_ca,,140,1.0880553526932433,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_7MFW_ca,,165,1.0881379342940776,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7CIV_ca,,155,1.0881626928341075,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_6VJ9_ca,,143,1.0881697118074287,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_7PO9_ca,,125,1.088171019404123,ref_Danio_rerio_CRCL_5_filtered_Ca
target_7DCJ_ca,,164,1.0881823089777571,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_6XRO_ca,,138,1.0883058556305538,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_7ZHH_ca,,156,1.0883178645305271,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_8FDY_ca,,148,1.088394428298765,ref_Nematostella_vectensis_CRCL_3_filtered_Ca
target_6LXC_ca,,181,1.0883984643535547,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7CMR_ca,,175,1.0884007083396363,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_6LXC_ca,,204,1.088641355265224,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7MIC_ca,,160,1.088674818387919,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_8BS5_ca,,143,1.088709810871436,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_8CK5_ca,,165,1.0887330188943765,ref_Danio_rerio_CRCL_9_filtered_Ca
target_6XZH_ca,,168,1.0888151559811827,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_7ME4_ca,,169,1.0889103520192795,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_8FDY_ca,,140,1.0890742654354024,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_7CIW_ca,,156,1.0891690059637695,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7ZFX_ca,,181,1.08922407223263,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_8BS5_ca,,158,1.0894057005821778,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7OXU_ca,,175,1.0894134068392216,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7U9D_ca,,151,1.0895286319629576,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_7UAD_ca,,184,1.089592811907229,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_8FDX_ca,,170,1.0895990168469198,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_6VJ9_ca,,156,1.089679519886566,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_6VJ8_ca,,162,1.08967994450425,ref_Homo_sapiens_CRCL_9_filtered_Ca
target_7ZHH_ca,,138,1.0896903941956668,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_8FDX_ca,,155,1.0896912548640112,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_6VJ9_ca,,137,1.0896979591486595,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_6T2T_ca,,172,1.0897093521112795,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_6Y6E_ca,,145,1.0898295582667097,ref_Danio_rerio_CRCL_8_filtered_Ca
target_8ADD_ca,,141,1.0899901070901723,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_6T2T_ca,,163,1.0901957546735377,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7BJS_ca,,175,1.0903139763956942,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7ZHH_ca,,164,1.0903549301461846,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_7U9D_ca,,168,1.090459890123506,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_6LPH_ca,,181,1.0904966401925933,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_6V4E_ca,,160,1.0905129172363506,ref_Xenopus_tropicalis_CRCL_8_filtered_Ca
target_8FDX_ca,,166,1.090598069727502,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7BTG_ca,,142,1.0907839563085162,ref_Gallus_gallus_CRCL_4_filtered_Ca
target_7VNH_ca,,176,1.0909936142866676,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7MFW_ca,,145,1.0911067267389194,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_8GYN_ca,,136,1.09114944048765,ref_Danio_rerio_CRCL_3_filtered_Ca
target_7RL3_ca,,150,1.0912790477435048,ref_Acropora_digitifera_CRCL_1_filtered_Ca
target_8FDX_ca,,161,1.0913237041381407,ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca
target_6LTK_ca,,163,1.091361657869922,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7TGQ_ca,,144,1.0914958058835544,ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca
target_7O3S_ca,,166,1.091538321078975,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_6K80_ca,,155,1.0915475881199854,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_8BS5_ca,,147,1.0916346814942983,ref_Suberites_domuncula_CRCL_1_filtered_Ca
target_7KVX_ca,,165,1.0917657848266706,ref_Danio_rerio_CRCL_9_filtered_Ca
target_8R79_ca,,167,1.0921063525061223,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_6VJ8_ca,,164,1.0922076593833965,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_8FDX_ca,,143,1.0922566854508742,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_6VJ8_ca,,156,1.092260941770433,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_6SLW_ca,,161,1.0924408786162172,ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca
target_6XZJ_ca,,198,1.0925934571674127,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_6K80_ca,,153,1.092819615138372,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6VJ8_ca,,145,1.092986658684547,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_8R79_ca,,170,1.0930482251326232,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_6T2T_ca,,165,1.093131757140115,ref_Danio_rerio_CRCL_9_filtered_Ca
target_7OXZ_ca,,168,1.0934640342318245,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_7UVE_ca,,175,1.0937795400039756,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7BTG_ca,,160,1.0937854061876449,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7U9D_ca,,131,1.0938483482044454,ref_Exaiptasia_pallida_CRCL_1_filtered_Ca
target_6LTK_ca,,141,1.0941474766696495,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_7OY4_ca,,165,1.0941506360186104,ref_Mus_musculus_CRCL_1_filtered_Ca
target_8FDY_ca,,160,1.0941693012123557,ref_Xenopus_tropicalis_CRCL_8_filtered_Ca
target_7CIW_ca,,143,1.094171496000965,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_6VJ8_ca,,162,1.0941889590098512,ref_Danio_rerio_CRCL_6_filtered_Ca
target_6V4E_ca,,155,1.0941890899000344,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_6V4E_ca,,153,1.0942593134414076,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_8FDY_ca,,146,1.094308135017833,ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca
target_6SLW_ca,,174,1.0943489062632403,ref_Gallus_gallus_CRCL_7_all_Ca
target_6XRO_ca,,148,1.0943620970653836,ref_Danio_rerio_CRCL_1_filtered_Ca
target_7CIV_ca,,158,1.0943796888678254,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7CIX_ca,,156,1.0945538694577464,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_8BS5_ca,,155,1.0946444728544862,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_8BS5_ca,,156,1.094748746260353,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_6V4H_ca,,146,1.0947487543570784,ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca
target_8FDX_ca,,165,1.0947883555379367,ref_Mus_musculus_CRCL_1_filtered_Ca
target_6VJ9_ca,,141,1.0948280493048002,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_6K80_ca,,155,1.0949357506235675,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_7Y8D_ca,,184,1.0951123520957986,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7UVE_ca,,153,1.0952406496188667,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7PWT_ca,,168,1.0952463217234576,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7ZFX_ca,,175,1.0952685941175535,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7VNH_ca,,166,1.095298000525185,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7RL3_ca,,158,1.0954188046616904,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7UVE_ca,,156,1.0954370681856125,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_6K80_ca,,147,1.095523955106268,ref_Suberites_domuncula_CRCL_1_filtered_Ca
target_7PV5_ca,,138,1.0956863902266625,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_6XRP_ca,,149,1.0957417288454372,ref_Stylophora_pistillata_CRCL_6_filtered_Ca
target_7RL3_ca,,138,1.0957758867592144,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7PWT_ca,,167,1.0958221654689475,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_6V4E_ca,,194,1.0958845651473514,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_6VJ8_ca,,148,1.096086248199302,ref_Nematostella_vectensis_CRCL_2_filtered_Ca
target_8ADD_ca,,139,1.0961018957177129,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
target_7CIX_ca,,138,1.0961212249777694,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_7RL3_ca,,160,1.096226282857416,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7OXU_ca,,181,1.0962676913994764,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7BJS_ca,,204,1.0963148313139974,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7MFW_ca,,139,1.0963554635326014,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
target_8FDY_ca,,145,1.0963742506793763,ref_Danio_rerio_CRCL_8_filtered_Ca
target_7U9D_ca,,170,1.0964562148351762,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_6XRP_ca,,142,1.0964661037614465,ref_Gallus_gallus_CRCL_4_filtered_Ca
target_7AZW_ca,,172,1.0966500307153677,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_7O3S_ca,,153,1.0967071716106565,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_6K80_ca,,170,1.0967231251602243,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_7TGQ_ca,,164,1.0968018467706235,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_8ADD_ca,,141,1.0969654158317774,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_6LTK_ca,,141,1.0969918924545976,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_6XZJ_ca,,168,1.0970724074204088,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_6VJ8_ca,,170,1.0971541134585865,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_6T2T_ca,,167,1.097311203920509,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_8FDX_ca,,138,1.0973307778412926,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7Y8D_ca,,106,1.097347829493674,ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca
target_8BS5_ca,,137,1.097411388247756,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_7BTG_ca,,141,1.0976185679787724,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_7PWT_ca,,160,1.0976248185057322,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_6VJ8_ca,,161,1.0976514181917207,ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca
target_6V4E_ca,,156,1.0976615739132511,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7MIC_ca,,175,1.0977258295006198,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7O3S_ca,,167,1.0978761771308838,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_7JW6_ca,,164,1.0979435850779904,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_7JW6_ca,,155,1.0979472779138333,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7CIW_ca,,156,1.0979941594896008,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_7JW6_ca,,156,1.0980174022958864,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_8BS5_ca,,155,1.098062851407654,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_6V4H_ca,,194,1.0980639737949067,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_7AXF_ca,,194,1.0981225089747986,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_6XZK_ca,,179,1.0981229152345349,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_6XRO_ca,,156,1.0982843468119978,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_6HXV_ca,,181,1.0983252146666136,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7BTG_ca,,160,1.0983627483870906,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7D8A_ca,,184,1.0983749365149884,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7OY4_ca,,168,1.0984421102871524,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_8BOK_ca,,184,1.0984524410458705,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_6XRP_ca,,140,1.098452442636766,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_6LTK_ca,,137,1.0984547143309953,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_6SLW_ca,,163,1.0985670573499229,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7AXF_ca,,181,1.098576961103101,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7ME4_ca,,160,1.098615896394588,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7CIV_ca,,138,1.098640929523487,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_8FDY_ca,,156,1.098643850017834,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_7CIX_ca,,156,1.0986688252605576,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_7RL3_ca,,122,1.0989171194009346,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_7KVX_ca,,181,1.0989241492965671,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_6K80_ca,,163,1.098937873487394,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_6LTK_ca,,139,1.0989536536497435,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_8ADD_ca,,139,1.0991659303476409,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_7B39_ca,,181,1.0992134896511725,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_6V4H_ca,,160,1.099360943023993,ref_Xenopus_tropicalis_CRCL_8_filtered_Ca
target_7TGQ_ca,,140,1.0994042503962036,ref_Strongylocentrotus_purpuratus_CRCL_8_filtered_Ca
target_6XRP_ca,,138,1.0994414952482905,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_7JW6_ca,,160,1.0995667977924544,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_8BS5_ca,,162,1.0995955720145012,ref_Danio_rerio_CRCL_6_filtered_Ca
target_7BTG_ca,,163,1.099607535787547,ref_Danio_rerio_CRCL_2_filtered_Ca
target_6VNV_ca,,184,1.0996127933277056,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7UVE_ca,,160,1.0997631034236643,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7TGQ_ca,,155,1.0997860689735568,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7PV5_ca,,136,1.099787694794405,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7CIV_ca,,156,1.0999178651449577,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_7RL3_ca,,141,1.0999393036801932,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_6VJ8_ca,,137,1.1000687364429682,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_6T2M_ca,,204,1.1000861232903751,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_6V4H_ca,,142,1.1000875391448652,ref_Gallus_gallus_CRCL_4_filtered_Ca
target_7KVX_ca,,122,1.100113669192637,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_6XZI_ca,,168,1.100129063512437,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_6VJ9_ca,,162,1.100150269791201,ref_Danio_rerio_CRCL_6_filtered_Ca
target_8BS5_ca,,153,1.1001731391002825,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7PWT_ca,,174,1.1002173764211975,ref_Gallus_gallus_CRCL_7_all_Ca
target_7X15_ca,,198,1.100305675057996,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_6V4H_ca,,148,1.1004423029735957,ref_Nematostella_vectensis_CRCL_3_filtered_Ca
target_6VJ8_ca,,156,1.1005342141939778,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_6VJ8_ca,,144,1.1005834976070403,ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca
target_6K80_ca,,148,1.1006090462530491,ref_Nematostella_vectensis_CRCL_2_filtered_Ca
target_7JW6_ca,,158,1.1006371384782692,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7CQV_ca,,136,1.1006650596694716,ref_Danio_rerio_CRCL_3_filtered_Ca
target_6XZI_ca,,180,1.1007998174956686,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_8BS5_ca,,144,1.1008805580683745,ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca
target_6V4H_ca,,147,1.100896149422342,ref_Acropora_millepora_CRCL_2_filtered_Ca
target_8BOK_ca,,181,1.10090303467625,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7U9D_ca,,133,1.1010116134890122,ref_Strongylocentrotus_purpuratus_CRCL_2_filtered_Ca
target_7UVE_ca,,166,1.1015546825327671,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7UVE_ca,,172,1.101560110837662,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_6VJ9_ca,,164,1.1017339551332506,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_6XRO_ca,,163,1.1017875657652976,ref_Ephydatia_muelleri_CRCL_2_filtered_Ca
target_7OXZ_ca,,168,1.101876470906758,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_6LPH_ca,,174,1.1020834351200688,ref_Gallus_gallus_CRCL_7_all_Ca
target_6T2M_ca,,181,1.102083537109016,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7ZHH_ca,,158,1.1021617086919329,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8BS5_ca,,155,1.1021966169335091,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7VNH_ca,,194,1.1021986824208514,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_6XRO_ca,,162,1.1023163107414304,ref_Stylophora_pistillata_CRCL_3_filtered_Ca
target_6XZI_ca,,165,1.102388340918418,ref_Mus_musculus_CRCL_1_filtered_Ca
target_6XRO_ca,,152,1.1024268308461358,ref_Xenopus_tropicalis_CRCL_4_filtered_Ca
target_7ZHH_ca,,137,1.1024722231578754,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_7X15_ca,,174,1.1024839318167152,ref_Gallus_gallus_CRCL_7_all_Ca
target_7MFW_ca,,153,1.1026736309841183,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_6T2T_ca,,165,1.102685893094068,ref_Mus_musculus_CRCL_1_filtered_Ca
target_8FDY_ca,,155,1.1027018634882912,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_6SLW_ca,,167,1.1027769008082633,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_7MNU_ca,,165,1.1028406446480257,ref_Danio_rerio_CRCL_9_filtered_Ca
target_6XRO_ca,,141,1.1028460105239055,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_7PWT_ca,,163,1.1028570746170872,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7ZHH_ca,,153,1.1028772105634257,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7CMR_ca,,168,1.1028793930336622,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
